timestamp_ms,timestamp_iso,price,signal,recommendation,confidence,confidence_metrics,reco_original,reco_gate_reason,elite_eligible,elite_reasons,trigger_reasons,atr_pct,volume_z,dist_to_edge_pct,nearest_edge,low_gate_effective,low_gate_base,htf_ok,htf_strength,htf_score,rr_live,rr_thresh,atr_ratio,atr_ratio_min,trend_override_1m,scenario,elite_metrics,trend_confluence_confluence,trend_confluence_direction,trend_confluence_strength,volatility_regime,volatility_atr_ratio,trap_detected,trap_reasons,cascade_detected,cascade_severity,cascade_type,whale_vwap_buying,whale_vwap_selling,whale_twap_accumulation,whale_iceberg_orders,whale_accum_zones_count,whale_dist_zones_count,whale_liquidity_pools_count,whale_targets_count,whale_zone_quality_accumulation,whale_zone_quality_distribution,whale_zone_risk_from_zones
1762275660000,2025-11-04T17:01:00Z,1.916,NORMAL,,,,,,,,,0.0027977012670123555,-0.7097432979047859,0.0037056367432150867,lower,,,0,0.4996,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762275720000,2025-11-04T17:02:00Z,1.9,NORMAL,,,,,,,,,0.0034718229351870735,4.275219619435916,0.012105263157894806,,,,0,0.6981,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,7,0,0,14,1.0,0.0,0.0
1762275780000,2025-11-04T17:03:00Z,1.9,NORMAL,,,,,,,,,0.004022025629668559,-0.07058657126486796,0.011736842105263268,,,,0,0.681,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762275840000,2025-11-04T17:04:00Z,1.9,NORMAL,,,,,,,,,0.0038277992204258254,-0.20542934834123078,0.01157894736842118,,,,0,0.6644,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762275900000,2025-11-04T17:05:00Z,1.903,NORMAL,,,,,,,,,0.0036974549574751224,-0.3924635839975799,0.009984235417761497,,,,0,0.6087,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762275960000,2025-11-04T17:06:00Z,1.908,NORMAL,,,,,,,,,0.0037600206341416977,-0.28900057198768697,0.007127882599580859,,,,0,0.5282,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276020000,2025-11-04T17:07:00Z,1.904,NORMAL,,,,,,,,,0.0037874779559687994,-0.414722480504591,0.008928571428571496,,,,0,0.5685,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276080000,2025-11-04T17:08:00Z,1.9060000000000001,NORMAL,,,,,,,,,0.0037709047336012395,-0.325560314267041,0.007869884575026182,,,,0,0.5286,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276140000,2025-11-04T17:09:00Z,1.905,NORMAL,,,,,,,,,0.003794153964752347,-0.35990219995465006,0.008398950131233603,,,,0,0.5295,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276200000,2025-11-04T17:10:00Z,1.8940000000000001,NORMAL,,,,,,,,,0.00406360822086449,-0.1138203974128523,0.01425554382259763,,,,0,0.6624,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276260000,2025-11-04T17:11:00Z,1.889,NORMAL,,,,,,,,,0.004496235188101997,0.22706559396512052,0.016463737427210114,,,,0,0.7125,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
